ID,Language_ID,Name,Description,Alternation_Type,Coding_Frames_Text,Complexity
3298161637,como1259,Lexical suffix with Middle,"<SPAN STYLE= """" >In referring to an act performed on the agent&rsquo;s own body-part, lexical suffixes that refer to that body-part are attached to the verb root. In such a stem, the middle suffix is used, even with roots to which the middle suffix cannot attach directly.</SPAN>",Coded,,
3306373805,como1259,Unsuffixed,"<SPAN STYLE= """" >&quot;Unsuffixed&quot; refers to verb forms that are not suffixed with any of the valency markers. It is equivalent to &quot;bare root&quot;. These free forms can appear without any morphological operation. Unsuffixed verbs are of two types, depending on the role of their subject: agentive and non-agentive. The subject of the former type is the agent of the predication, and that of the latter type is the patient or the experiencer. </SPAN>",Uncoded,,
3356382894,como1259,Active-intransitive-causative,"<SPAN STYLE= """" >To express a construction like &quot;X causes Y to Vt P&quot; (Vt=transitive verb ), the transitive verb has to be detransitivized, in this case with the active-intransitive marker. The participants now indexed are the causer and the causee. The third participant, i.e., the logical patient, can only be expressed in an oblique NP. </SPAN>",Coded,,
3356495977,como1259,Middle,"<SPAN STYLE= """" >The middle suffix</SPAN><SPAN STYLE= ""font-style:italic;"" > -Vm</SPAN><SPAN STYLE= """" > forms verbs that express events and states in which no energy or immediate effect is exerted on another entity: if there is an entity that is affected in some manner, that would be the subject itself. The middle verbs do not take oblique objects, and hence they are monovalent intransitive. With some non-agentive unsuffixed verbs, the middle suffix attains the meaning 'susceptible to ..., easy to ...'. <BR><BR>There is a limited number of roots that take an intransitive suffix </SPAN><SPAN STYLE= ""font-style:italic;"" >-V&scaron;</SPAN><SPAN STYLE= """" >. These verbs are apparently all monovalent intransitive, and hence for the purpose of the present study, they are treated together with the middle forms. </SPAN>",Coded,,
3356604365,como1259,Relational applicative with Passive,"<SPAN STYLE= """" >combination of relational applicative suffix and passive suffix</SPAN>",Coded,,
3357943377,como1259,Middle with Indirective applicative,"<SPAN STYLE= """" >combination of middle suffix and indirective suffix</SPAN>",Coded,,
3364716327,como1259,Indirective applicative with Passive,"<SPAN STYLE= """" >combination of indirective suffix and passive suffix</SPAN>",Coded,,
3372960942,como1259,Middle with Causative,"<SPAN STYLE= """" >combination of middle suffix and causative suffix</SPAN>",Coded,,
3393863545,como1259,Middle with Relational applicative,"<SPAN STYLE= """" >combination of middle suffix and relational applicative suffix</SPAN>",Coded,,
3416576797,como1259,Causative with Reflexive,"<SPAN STYLE= """" >combination of causative suffix and reflexive suffix</SPAN>",Coded,,
3416618405,como1259,Causative with Active-intransitive,"<SPAN STYLE= """" >combination of the causative suffix and the active-intransitive suffix</SPAN>",Coded,,
7496789693,como1259,Noncontrol transitive,"<SPAN STYLE= """" >The noncontrol transitive marker is one of four suffixes, which can mark transitive verbs. These suffixes form verb stems that take an object suffix in addition to a subject marker. The noncontrol transitive, in contrast to the control transitive, denotes the action actualized and that (usually) there is a result of the action.</SPAN>",Coded,,
7513880700,como1259,Causative with Passive,"<SPAN STYLE= """" >combination of causative suffix and passive suffix</SPAN>",Coded,,
6585973809,emai1241,Ambitransitive,"<SPAN STYLE= """" >The ambitransitive alternation relates bivalent &lt;SUB V1 DOB&gt; to monovalent <BR>&lt;SUB V1&gt;; bivalent &lt;SUB V1 DOB a&gt; to monovalent &lt;SUB V1 </SPAN><SPAN STYLE= ""font-style:italic;"" >a</SPAN><SPAN STYLE= """" >&gt;; or bivalent &lt;SUB V1 DOB V2 </SPAN><SPAN STYLE= ""font-style:italic;"" >a</SPAN><SPAN STYLE= """" >&gt; to monovalent &lt;SUB V1 V2 </SPAN><SPAN STYLE= ""font-style:italic;"" >a</SPAN><SPAN STYLE= """" >&gt;, where V2 is </SPAN><SPAN STYLE= ""font-style:italic;"" >ku</SPAN><SPAN STYLE= """" >. In each instance monovalent SUB is indexed to bivalent DOB.<BR></SPAN>",Uncoded,,
6586026637,emai1241,Object omission,"<SPAN STYLE= """" >The object omission alternation relates bivalent &lt;SUB V1 DOB&gt; to monovalent &lt;SUB V1&gt;; or bivalent &lt;SUB V1 DOB V2&gt; to monovalent &lt;SUB V1 V2&gt;, where DOB is omitted.  </SPAN>",Uncoded,,
6586125286,emai1241,Locative omission,"<SPAN STYLE= """" >The locative omission alternation relates bivalent &lt;SUB V1 </SPAN><SPAN STYLE= ""font-style:italic;"" >vbi</SPAN><SPAN STYLE= """" >+LOC V2&gt; to monovalent &lt;SUB V1 V2&gt;; bivalent &lt;SUB V2 </SPAN><SPAN STYLE= ""font-style:italic;"" >vbi</SPAN><SPAN STYLE= """" >+LOC V1&gt; to monovalent &lt;SUB V1&gt;; trivalent &lt;SUB V1 DOB </SPAN><SPAN STYLE= ""font-style:italic;"" >vbi</SPAN><SPAN STYLE= """" >+LOC &gt; to bivalent &lt;SUB V1 DOB&gt;; or quadravalent &lt;SUB V1 DOB OBL </SPAN><SPAN STYLE= ""font-style:italic;"" >vbi</SPAN><SPAN STYLE= """" >+LOC&gt; to trivalent &lt;SUB V1 DOB OBL&gt;, where in each instance the </SPAN><SPAN STYLE= ""font-style:italic;"" >vbi</SPAN><SPAN STYLE= """" >+LOC argument is omitted.  </SPAN>",Uncoded,,
6594342050,emai1241,Applicative li insertion,"<SPAN STYLE= """" >The applicative alternation relates monovalent &lt;SUB V1&gt; to bivalent &lt;SUB V1 </SPAN><SPAN STYLE= ""font-style:italic;"" >li</SPAN><SPAN STYLE= """" >+APP&gt;; bivalent &lt;SUB V1 DOB&gt; to trivalent &lt;SUB V1 DOB </SPAN><SPAN STYLE= ""font-style:italic;"" >li</SPAN><SPAN STYLE= """" >+APP&gt;; bivalent &lt;SUB V1 DOB V2&gt; to trivalent &lt;SUB V1 DOB V2 </SPAN><SPAN STYLE= ""font-style:italic;"" >li</SPAN><SPAN STYLE= """" >+APP&gt;. The applicative marked argument expresses a recipient, beneficiary, aversive or locative role. </SPAN>",Uncoded,,
6594427479,emai1241,Addressee li + hon insertion,"<SPAN STYLE= """" >The bidirectional addressee alternation relates bivalent &lt;SUB V1 DOB&gt; to trivalent &lt;SUB V1 DOB </SPAN><SPAN STYLE= ""font-style:italic;"" >li</SPAN><SPAN STYLE= """" >+APP V2&gt;, V2 being </SPAN><SPAN STYLE= ""font-style:italic;"" >hon</SPAN><SPAN STYLE= """" > &lsquo;hear&rsquo;, for events that convey speaker-to-addressee communication that assumes an addressee response. <BR></SPAN>",Uncoded,,
6594442381,emai1241,Addressee vbiee insertion,"<SPAN STYLE= """" >The unidirectional addressee alternation relates bivalent &lt;SUB V1 DOB&gt; to trivalent  &lt;SUB V1 DOB V2 DOB&gt;, V2 articulated as </SPAN><SPAN STYLE= ""font-style:italic;"" >vbiee</SPAN><SPAN STYLE= """" > &lsquo;become apparent to / show&rsquo;, for events that convey speaker-to-addressee communication that assumes no addressee response. <BR><BR></SPAN>",Uncoded,,
6594451549,emai1241,Locative change of state,"<SPAN STYLE= """" >The change of location alternation relates monovalent &lt;SUB V1 &gt; to bivalent &lt;SUB V1 </SPAN><SPAN STYLE= ""font-style:italic;"" >o vbi</SPAN><SPAN STYLE= """" >+LOC&gt;; or bivalent &lt;SUB V1 DOB&gt; to trivalent &lt;SUB V1 DOB o </SPAN><SPAN STYLE= ""font-style:italic;"" >vbi</SPAN><SPAN STYLE= """" >+LOC&gt;, where monovalent SUB or bivalent DOB, respectively, come into a locative relation vis-&agrave;-vis the </SPAN><SPAN STYLE= ""font-style:italic;"" >vbi</SPAN><SPAN STYLE= """" >+LOC argument. </SPAN>",Uncoded,,
6594474274,emai1241,Distributive locative insertion (specific),"<SPAN STYLE= """" >The specified distributive locative alternation relates monovalent &lt;SUB V1 &gt; to bivalent &lt;SUB V1 o vbi+LOC&gt;; or bivalent &lt;SUB V1 DOB&gt; to trivalent &lt;SUB V1 DOB V2 o vbi+LOC&gt;, where V2 is </SPAN><SPAN STYLE= ""font-style:italic;"" >fi</SPAN><SPAN STYLE= """" > or </SPAN><SPAN STYLE= ""font-style:italic;"" >ku</SPAN><SPAN STYLE= """" > preceding change of location particle </SPAN><SPAN STYLE= ""font-style:italic;"" >o</SPAN><SPAN STYLE= """" > and its </SPAN><SPAN STYLE= ""font-style:italic;"" >vbi</SPAN><SPAN STYLE= """" >+LOC complement and where monovalent SUB or bivalent DOB, respectively, releases and projects onto a specified locative referent (i.e. </SPAN><SPAN STYLE= ""font-style:italic;"" >vbi</SPAN><SPAN STYLE= """" >+LOC argument) or undergoes a change of state relative to an specified locative referent. <BR></SPAN>",Uncoded,,
6594578524,emai1241,Projected adherence insertion,"<SPAN STYLE= """" >The projected adherence alternation relates monovalent &lt;SUB V1 &gt; to bivalent &lt;SUB V1 V2 </SPAN><SPAN STYLE= ""font-style:italic;text-decoration:underline;"" >e</SPAN><SPAN STYLE= """" > DOB &gt;; or bivalent &lt;SUB V1 DOB&gt; to trivalent &lt;SUB V1 DOB V2 </SPAN><SPAN STYLE= ""font-style:italic;text-decoration:underline;"" >e</SPAN><SPAN STYLE= """" > DOB&gt;, where V2 is </SPAN><SPAN STYLE= ""font-style:italic;"" >fi </SPAN><SPAN STYLE= """" >or </SPAN><SPAN STYLE= ""font-style:italic;"" >ku</SPAN><SPAN STYLE= """" > preceding postverbal projected adherence particle </SPAN><SPAN STYLE= ""font-style:italic;text-decoration:underline;"" >e</SPAN><SPAN STYLE= """" > and where monovalent SUB or bivalent DOB, respectively, project and adhere to DOB of </SPAN><SPAN STYLE= ""font-style:italic;text-decoration:underline;"" >e</SPAN><SPAN STYLE= """" >. <BR><BR></SPAN>",Uncoded,,
6594590572,emai1241,Causative insertion,"<SPAN STYLE= """" >The causative alternation relates monovalent &lt;SUB V1&gt; to bivalent &lt;SUB V2 DOB V1&gt;; or bivalent &lt;SUB V1 DOB&gt; to trivalent &lt;SUB V2 DOB V1 DOB&gt;, where erstwhile monovalent or bivalent SUB occurs as DOB of V2. V2 is </SPAN><SPAN STYLE= ""font-style:italic;"" >nwu</SPAN><SPAN STYLE= """" > &lsquo;take hold of a singleton&rsquo;, </SPAN><SPAN STYLE= ""font-style:italic;"" >hua</SPAN><SPAN STYLE= """" > &lsquo;take hold of a plurality&rsquo; or </SPAN><SPAN STYLE= ""font-style:italic;"" >r</SPAN><SPAN STYLE= ""font-style:italic;text-decoration:underline;"" >e</SPAN><SPAN STYLE= """" > &lsquo;take a mass&rsquo;, depending on count/mass property of bivalent V2 DOB. </SPAN>",Uncoded,,
6594605000,emai1241,Instrument insertion,"<SPAN STYLE= """" >The instrument alternation relates monovalent &lt;SUB V1&gt; to bivalent &lt;SUB V2 DOB V1&gt;; bivalent &lt;SUB V1 DOB&gt; to trivalent &lt;SUB V2 DOB V1 DOB&gt;; or trivalent &lt;SUB V1 DOB </SPAN><SPAN STYLE= ""font-style:italic;text-decoration:underline;"" >o</SPAN><SPAN STYLE= """" > </SPAN><SPAN STYLE= ""font-style:italic;"" >vbi</SPAN><SPAN STYLE= """" >+LOC&gt; to quadravalent &lt;SUB V2 DOB V1 DOB </SPAN><SPAN STYLE= ""font-style:italic;text-decoration:underline;"" >o</SPAN><SPAN STYLE= ""font-style:italic;"" > vbi</SPAN><SPAN STYLE= """" >+LOC&gt;. V2 is </SPAN><SPAN STYLE= ""font-style:italic;"" >r</SPAN><SPAN STYLE= ""font-style:italic;text-decoration:underline;"" >e</SPAN><SPAN STYLE= ""font-style:italic;"" > </SPAN><SPAN STYLE= """" >&lsquo;take / engage with&rsquo; and erstwhile monovalent, bivalent or trivalent SUB retains its position as SUB. </SPAN>",Uncoded,,
6594656968,emai1241,Allative insertion,"<SPAN STYLE= """" >The allative alternation relates bivalent &lt;SUB V1 DOB&gt; to trivalent &lt;SUB V1 DOB V2 DOB&gt;, where V2 is </SPAN><SPAN STYLE= ""font-style:italic;"" >ye</SPAN><SPAN STYLE= """" > &lsquo;move to&rsquo; and where V1 DOB undergoes a temporary transfer of possession to V2 DOB.</SPAN>",Uncoded,,
6594679109,emai1241,Elative insertion,"<SPAN STYLE= """" >The elative alternation relates bivalent &lt;SUB V1 DOB&gt; to either trivalent &lt;SUB V1 DOB V2 </SPAN><SPAN STYLE= ""font-style:italic;"" >vbi</SPAN><SPAN STYLE= """" >+LOC V3&gt; or trivalent &lt;SUB V1 DOB </SPAN><SPAN STYLE= ""font-style:italic;"" >vbi</SPAN><SPAN STYLE= """" >+LOC V3&gt;,  where V2 is </SPAN><SPAN STYLE= ""font-style:italic;"" >sh</SPAN><SPAN STYLE= ""font-style:italic;text-decoration:underline;"" >oo</SPAN><SPAN STYLE= """" > and V3 is </SPAN><SPAN STYLE= ""font-style:italic;"" >re</SPAN><SPAN STYLE= """" > and where a V1 DOB is depositioned from a locative relation (i.e. the </SPAN><SPAN STYLE= ""font-style:italic;"" >vbi</SPAN><SPAN STYLE= """" >+LOC argument). </SPAN>",Uncoded,,
12136122172,emai1241,External possessor alternation,"<SPAN STYLE= """" >The external possessor alternation relates bivalent &lt;SUB V1 PUM &iacute;s&igrave; POR&gt; to bivalent &lt;SUB V1 POR PUM&gt;; bivalent &lt;SUB V1 </SPAN><SPAN STYLE= ""font-style:italic;"" >vbi</SPAN><SPAN STYLE= """" >+PUM &iacute;s&igrave; POR&gt; to trivalent &lt;SUB V1 POR vbi+PUM&gt;; or trivalent &lt;SUB V1 DOB </SPAN><SPAN STYLE= ""font-style:italic;"" >vbi</SPAN><SPAN STYLE= """" >+PUM &iacute;s&igrave; POR&gt; to quadravalent &lt;SUB V1 POR DOB </SPAN><SPAN STYLE= ""font-style:italic;"" >vbi</SPAN><SPAN STYLE= """" >+PUM, thus shifting a possessor internal to a genitive phrase marked by </SPAN><SPAN STYLE= ""font-style:italic;"" >&iacute;s&igrave; </SPAN><SPAN STYLE= """" >to a position immediately following clausal verb.<BR><BR></SPAN>",Uncoded,,
12136448449,emai1241,Distributive locative insertion (unspecific),"<SPAN STYLE= """" >The unspecified distributive locative alternation relates monovalent &lt;SUB V1 &gt; to &lt;SUB V1 V2 </SPAN><SPAN STYLE= ""font-style:italic;"" >a</SPAN><SPAN STYLE= """" >&gt;; or bivalent &lt;SUB V1 DOB&gt; to &lt;SUB V1 DOB V2 </SPAN><SPAN STYLE= ""font-style:italic;"" >a</SPAN><SPAN STYLE= """" >&gt;, where V2 is </SPAN><SPAN STYLE= ""font-style:italic;"" >fi</SPAN><SPAN STYLE= """" > or </SPAN><SPAN STYLE= ""font-style:italic;"" >ku</SPAN><SPAN STYLE= """" > preceding change of state particle </SPAN><SPAN STYLE= ""font-style:italic;"" >a</SPAN><SPAN STYLE= """" > and where monovalent SUB or bivalent DOB, respectively, releases and projects onto an unspecified locative referent or undergoes a change of state relative to an unspecified locative referent. <BR></SPAN>",Uncoded,,
3295467847,even1259,Personal passive,"<SPAN STYLE= """" >The direct object of the active corresponds to the subject of the passive. This is the most common type of personal passive constructions. Passive constructions differ from the corresponding active ones only in the topicalized element: active constructions involve topicalized agents expressed by subjects, whereas personal passive constructions involve topicalized patients which are also expressed by subjects. Passivization is accomplished by means of the suffix -v (or its variants -p/-b/-mu/-vuv/-muv/-mup depending on the preceding or the following consonants). Most frequently active transitive verbs are involved in the passivization, e.g. va:- 'kill' - va:-v- 'be  killed', o:- 'make', 'build' - o:-v- 'be made', 'be built', misin- 'cut off' - misin-mu 'be cut off', ete- 'finish' - ete-v- 'be finished', uj- 'tie' - ui-v- 'be tied to', baka- 'find' - baka-v- 'be found', ne- 'put', 'lay' - ne-v- 'be put down', 'be laid', iche- 'see' - iche-v- 'be seen'. The direct object of the active verb appears as the subject of the derived passive verb and the subject (agent) of the active verb (if expressed at all) appears, as a rule, in the dative case in the corresponding passive construction. This agentive object is usually missing in personal passive constructions since it is either not known or pragmatically irrelevant.</SPAN>",,,
3295470099,even1259,Decausative,"<SPAN STYLE= """" >Decausative forms denoting spontaneous situations NOT involving Agents derived by means of the suffix -v/-p/-mu (homonymous with the passive marker) are formed, for instance, from the following transitives: mana- 'finish' - mana-v-/mana-p- 'finish (intr.)', ula- 'soak' - ula-v-/ula-p- 'soak (intr.)', ni- 'open' - ni-v- 'open (intr.)', sukcha- 'break' - sukcha-v- 'break (intr.)', dasi- 'close' - dasi-v- 'close (intr.)', uchi- 'twirl', 'roll up', 'wind' - uchi-v- 'wind (intr.)', soli- 'mix (up)' - soli-p- 'become mixed up/confused', si:- put/ blow out (fire)' - si:-v- 'go out' (of fire), e.g.</SPAN>",,,
